,Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Total Liabilities Net Minority Interest,Total Assets,ticker,date,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
2710,15247985.0,15360946.0,266076000.0,603493000.0,266076000.0,304966000.0,603493000.0,304966000.0,304966000.0,3458693000.0,3763659000.0,CCNE,2019-12-31,CCNE,CNB Financial Corporation - Common Stock,Q,N,N,100.0,N,N
2711,6139716.0,6139716.0,13654695.0,13654695.0,13654695.0,13654695.0,13654695.0,13654695.0,13654695.0,617071.0,14271766.0,OLIT,2022-12-31,OLIT,OmniLit Acquisition Corp. - Class A Common Stock,G,N,D,100.0,N,N
2712,19166667.0,19166667.0,142192877.0,142192877.0,142192877.0,142192877.0,142192877.0,142192877.0,142192877.0,5235345.0,147428222.0,OLIT,2021-12-31,OLIT,OmniLit Acquisition Corp. - Class A Common Stock,G,N,D,100.0,N,N
2713,622072905.0,622072905.0,-568661000.0,2827419000.0,-568661000.0,2045287000.0,2819419000.0,2059466000.0,2045287000.0,1291455000.0,3350921000.0,CCCS,2022-12-31,CCCS,CCC Intelligent Solutions Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
2714,609768296.0,609768296.0,-807815000.0,2660928000.0,-807815000.0,1872318000.0,2652928000.0,1886497000.0,1872318000.0,1351029000.0,3237526000.0,CCCS,2021-12-31,CCCS,CCC Intelligent Solutions Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
2715,594545380.0,594545380.0,-1407186000.0,2689593000.0,-1407186000.0,1371615000.0,2664212000.0,1385794000.0,1371615000.0,1809761000.0,3195555000.0,CCCS,2020-12-31,CCCS,CCC Intelligent Solutions Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
2716,43125000.0,43125000.0,330798236.0,330798236.0,330798236.0,330798236.0,330798236.0,330798236.0,330798236.0,19858039.0,350656275.0,ACAH,2022-12-31,ACAH,Atlantic Coastal Acquisition Corp. - Class A Common Stock,S,N,N,100.0,N,N
2717,43125000.0,43125000.0,312300199.0,312300199.0,312300199.0,312300199.0,312300199.0,312300199.0,312300199.0,33116262.0,345416461.0,ACAH,2021-12-31,ACAH,Atlantic Coastal Acquisition Corp. - Class A Common Stock,S,N,N,100.0,N,N
2718,38625000.0,38625000.0,24000.0,49050.0,24000.0,24000.0,24000.0,24000.0,24000.0,356050.0,380050.0,ACAH,2020-12-31,ACAH,Atlantic Coastal Acquisition Corp. - Class A Common Stock,S,N,N,100.0,N,N
2719,137904663.0,137904663.0,164848000.0,530437000.0,164848000.0,291374000.0,528437000.0,300989000.0,291374000.0,293906000.0,594895000.0,SHLS,2022-12-31,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",G,N,N,100.0,N,N
2720,112049981.0,112049981.0,-132119000.0,249606000.0,-132119000.0,2553000.0,247606000.0,-7498000.0,2553000.0,433912000.0,426414000.0,SHLS,2021-12-31,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",G,N,N,100.0,N,N
2721,90986291.0,90986291.0,-306287000.0,358832000.0,-306287000.0,-184123000.0,171209000.0,-184123000.0,-184123000.0,379433000.0,195310000.0,SHLS,2020-12-31,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",G,N,N,100.0,N,N
2722,90986291.0,90986291.0,19757000.0,26054000.0,19757000.0,149906000.0,163066000.0,149906000.0,149906000.0,37701000.0,187607000.0,SHLS,2019-12-31,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",G,N,N,100.0,N,N
2723,3639663.0,3639663.0,21699000.0,13723132.0,21699000.0,21699000.0,21699000.0,21699000.0,21699000.0,13735000.0,35434000.0,DYNT,2022-06-30,DYNT,Dynatronics Corporation - Common Stock,S,N,D,100.0,N,N
2724,3472930.0,3472930.0,25514000.0,17551547.0,25514000.0,25514000.0,25514000.0,25514000.0,25514000.0,13626000.0,39140000.0,DYNT,2021-06-30,DYNT,Dynatronics Corporation - Common Stock,S,N,D,100.0,N,N
2725,2760771.0,2760771.0,-1674522.0,1013000.0,7096276.0,11125083.0,23392103.0,19895881.0,19895881.0,7679000.0,16075000.0,DYNT,2020-06-30,DYNT,Dynatronics Corporation - Common Stock,S,N,D,100.0,N,N
2726,421569115.0,421732915.0,-467330000.0,225845000.0,-467330000.0,-447327000.0,-206056000.0,-449820000.0,-447327000.0,812176000.0,362356000.0,IBRX,2022-12-31,IBRX,"ImmunityBio, Inc. - Common Stock",Q,N,N,100.0,N,N
2727,397830044.0,397993844.0,-243593000.0,363412000.0,-243593000.0,-242173000.0,64176000.0,-243913000.0,-242173000.0,712823000.0,468910000.0,IBRX,2021-12-31,IBRX,"ImmunityBio, Inc. - Common Stock",Q,N,N,100.0,N,N
2728,383067321.0,383067321.0,-121271000.0,134545000.0,-121271000.0,-119808000.0,134545000.0,-118490000.0,-119808000.0,339871000.0,221381000.0,IBRX,2020-12-31,IBRX,"ImmunityBio, Inc. - Common Stock",Q,N,N,100.0,N,N
2729,16571675.0,16571675.0,-1123258000.0,803559000.0,-1077754000.0,-204682000.0,799452000.0,-159178000.0,-159178000.0,1372481000.0,1213303000.0,FATBB,2022-12-31,FATBB,FAT Brands Inc. - Class B Common Stock,S,N,N,100.0,N,N
2730,16380552.0,16380552.0,-1025232000.0,827580000.0,-969571000.0,-77316000.0,882610000.0,-21655000.0,-21655000.0,1291687000.0,1270032000.0,FATBB,2021-12-31,FATBB,FAT Brands Inc. - Class B Common Stock,S,N,N,100.0,N,N
2731,13118890.0,13118890.0,-41883000.0,29495000.0,-41883000.0,-41883000.0,-41883000.0,-41883000.0,-41883000.0,163027000.0,121144000.0,FATBB,2020-12-31,FATBB,FAT Brands Inc. - Class B Common Stock,S,N,N,100.0,N,N
2732,13046328.0,13046328.0,5378000.0,35096000.0,5378000.0,5378000.0,5378000.0,5378000.0,5378000.0,77172000.0,82550000.0,FATBB,2019-12-31,FATBB,FAT Brands Inc. - Class B Common Stock,S,N,N,100.0,N,N
2733,801911905.0,801911905.0,1372000000.0,14794000000.0,1372000000.0,14794000000.0,14794000000.0,14794000000.0,14794000000.0,647000000.0,15441000000.0,MBLY,2022-12-31,MBLY,Mobileye Global Inc. - Class A Common Stock,Q,N,N,100.0,N,N
2734,796263158.0,796263158.0,1923000000.0,15889000000.0,1923000000.0,15889000000.0,15889000000.0,15889000000.0,15889000000.0,766000000.0,16655000000.0,MBLY,2021-12-31,MBLY,Mobileye Global Inc. - Class A Common Stock,Q,N,N,100.0,N,N
2735,796263158.0,796263158.0,1367000000.0,15842000000.0,1367000000.0,15842000000.0,15842000000.0,15842000000.0,15842000000.0,620000000.0,16462000000.0,MBLY,2020-12-31,MBLY,Mobileye Global Inc. - Class A Common Stock,Q,N,N,100.0,N,N
2736,9961875.0,9961875.0,77709135.0,78189135.0,77709135.0,77709135.0,77709135.0,77709135.0,77709135.0,3848220.0,81557355.0,CLRCU,2022-12-31,CLRCU,ClimateRock - Unit,G,N,N,100.0,N,N
2737,9961875.0,9961875.0,20270.0,83343.0,20270.0,20270.0,20270.0,20270.0,20270.0,63073.0,83343.0,CLRCU,2021-12-31,CLRCU,ClimateRock - Unit,G,N,N,100.0,N,N
2738,44758269.0,44758269.0,34058739.0,35414448.0,34058739.0,35414448.0,35414448.0,35414448.0,35414448.0,6391008.0,41805456.0,VOXR,2022-12-31,VOXR,Vox Royalty Corp. - common stock,S,N,N,100.0,N,N
2739,39379199.0,39379199.0,19170427.0,20709675.0,19170427.0,20709675.0,20709675.0,20709675.0,20709675.0,27305421.0,27305421.0,VOXR,2021-12-31,VOXR,Vox Royalty Corp. - common stock,S,N,N,100.0,N,N
2740,32412324.0,32412324.0,12194785.0,13917573.0,12194785.0,13917573.0,13917573.0,13917573.0,13917573.0,1269062.0,15186635.0,VOXR,2020-12-31,VOXR,Vox Royalty Corp. - common stock,S,N,N,100.0,N,N
2741,32068754.0,32068754.0,3221163.0,4539665.0,3221163.0,3221163.0,3458679.0,3221163.0,3221163.0,1626386.0,4847549.0,VOXR,2019-12-31,VOXR,Vox Royalty Corp. - common stock,S,N,N,100.0,N,N
2742,122201119.0,122201119.0,-1195374000.0,289247000.0,-1195373000.0,-807590000.0,134446000.0,-807589000.0,-807589000.0,1529501000.0,721912000.0,XELAP,2022-12-31,XELAP,"Exela Technologies, Inc. - 6.00% Series B Cumulative Convertible Perpetual Preferred Stock",S,N,N,100.0,N,N
2743,66298.0,66910.0,-1269635000.0,582454000.0,-1269634000.0,-666773000.0,437627000.0,-666772000.0,-666772000.0,1703795000.0,1037023000.0,XELAP,2021-12-31,XELAP,"Exela Technologies, Inc. - 6.00% Series B Cumulative Convertible Perpetual Preferred Stock",S,N,N,100.0,N,N
2744,12310.0,12922.0,-1578978000.0,611423000.0,-1578977000.0,-926533000.0,571472000.0,-926532000.0,-926532000.0,2084311000.0,1157779000.0,XELAP,2020-12-31,XELAP,"Exela Technologies, Inc. - 6.00% Series B Cumulative Convertible Perpetual Preferred Stock",S,N,N,100.0,N,N
2745,2514192.0,2560644.0,-1445256000.0,691833000.0,-1445255000.0,-743042000.0,655344000.0,-743041000.0,-743041000.0,2001365000.0,1258324000.0,XELAP,2019-12-31,XELAP,"Exela Technologies, Inc. - 6.00% Series B Cumulative Convertible Perpetual Preferred Stock",S,N,N,100.0,N,N
2746,5750000.0,5750000.0,31168664.0,31849664.0,31168664.0,31168664.0,31168664.0,31168664.0,31168664.0,3117186.0,34285850.0,MCAF,2022-12-31,MCAF,Mountain Crest Acquisition Corp. IV - Common Stock,S,N,N,100.0,N,N
2747,7557500.0,7557500.0,55805145.0,55805145.0,55805145.0,55805145.0,55805145.0,55805145.0,55805145.0,2114388.0,57919533.0,MCAF,2021-12-31,MCAF,Mountain Crest Acquisition Corp. IV - Common Stock,S,N,N,100.0,N,N
2748,112824183.0,112824183.0,-38940000.0,284994000.0,-38940000.0,-941000.0,27469000.0,-1878000.0,-941000.0,462065000.0,460187000.0,PROC,2022-12-31,PROC,"Procaps Group, S.A. - Ordinary Shares",G,N,N,100.0,N,N
2749,112824183.0,112824183.0,-74374000.0,215966000.0,-74374000.0,-37400000.0,141320000.0,-38340000.0,-37400000.0,500475000.0,462135000.0,PROC,2021-12-31,PROC,"Procaps Group, S.A. - Ordinary Shares",G,N,N,100.0,N,N
2750,112824183.0,112824183.0,-289901000.0,199063000.0,-289901000.0,-255455000.0,84283000.0,-254678000.0,-255455000.0,614216000.0,359538000.0,PROC,2020-12-31,PROC,"Procaps Group, S.A. - Ordinary Shares",G,N,N,100.0,N,N
2751,112824183.0,112824183.0,-274514000.0,176144000.0,-274514000.0,-244293000.0,76169000.0,-243947000.0,-244293000.0,581675000.0,337728000.0,PROC,2019-12-31,PROC,"Procaps Group, S.A. - Ordinary Shares",G,N,N,100.0,N,N
2752,16049454.0,16049454.0,261863000.0,283063000.0,261863000.0,262063000.0,283063000.0,262063000.0,262063000.0,1162974000.0,1425037000.0,NECB,2022-12-31,NECB,"NorthEast Community Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2753,16377936.0,16377936.0,250731000.0,279382000.0,250731000.0,251382000.0,279382000.0,251382000.0,251382000.0,973688000.0,1225070000.0,NECB,2021-12-31,NECB,"NorthEast Community Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2754,12194611.0,13225000.0,153174000.0,181825000.0,153174000.0,153825000.0,181825000.0,153825000.0,153825000.0,814396000.0,968221000.0,NECB,2020-12-31,NECB,"NorthEast Community Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2755,14116832.0,14116832.0,156779.0,12662679.0,156779.0,4990718.0,10012496.0,5118253.0,4990718.0,28885253.0,34003506.0,SURGW,2022-12-31,SURGW,"SurgePays, Inc. - Warrant",S,N,N,100.0,N,N
2756,12063834.0,12063834.0,-749205.0,10743062.0,-748945.0,3551061.0,9063105.0,3551321.0,3551321.0,15948881.0,19500202.0,SURGW,2021-12-31,SURGW,"SurgePays, Inc. - Warrant",S,N,N,100.0,N,N
2757,2542624.0,2542624.0,-15732212.0,-3436527.0,-15718490.0,-10739688.0,-8988625.0,-10725966.0,-10725966.0,18051037.0,7325071.0,SURGW,2020-12-31,SURGW,"SurgePays, Inc. - Warrant",S,N,N,100.0,N,N
2758,2043871.0,2043871.0,-10349236.0,3577829.0,-10335514.0,-4713337.0,1942509.0,-4699615.0,-4699615.0,14685988.0,9986373.0,SURGW,2019-12-31,SURGW,"SurgePays, Inc. - Warrant",S,N,N,100.0,N,N
2759,19219000.0,19219000.0,487017000.0,918169000.0,487017000.0,863169000.0,918169000.0,863169000.0,863169000.0,353797000.0,1216966000.0,JJSF,2022-09-30,JJSF,J & J Snack Foods Corp. - Common Stock,Q,N,N,100.0,N,N
2760,19084000.0,19084000.0,646045000.0,845654000.0,646045000.0,845654000.0,845654000.0,845654000.0,845654000.0,276565000.0,1122219000.0,JJSF,2021-09-30,JJSF,J & J Snack Foods Corp. - Common Stock,Q,N,N,100.0,N,N
2761,18915000.0,18915000.0,606043000.0,809498000.0,606043000.0,809498000.0,809498000.0,809498000.0,809498000.0,247055000.0,1056553000.0,JJSF,2020-09-30,JJSF,J & J Snack Foods Corp. - Common Stock,Q,N,N,100.0,N,N
2762,18895000.0,18895000.0,676318000.0,833751000.0,676318000.0,833751000.0,833751000.0,833751000.0,833751000.0,185588000.0,1019339000.0,JJSF,2019-09-30,JJSF,J & J Snack Foods Corp. - Common Stock,Q,N,N,100.0,N,N
2763,59542212.0,59542212.0,503492000.0,1392414000.0,503492000.0,514671000.0,617236000.0,507675000.0,514671000.0,2413334000.0,2921009000.0,FRHC,2022-03-31,FRHC,Freedom Holding Corp. - Common Stock,S,N,E,100.0,N,N
2764,58443212.0,58443212.0,259659000.0,775843000.0,259659000.0,277312000.0,349128000.0,275671000.0,277312000.0,1742974000.0,2018645000.0,FRHC,2021-03-31,FRHC,Freedom Holding Corp. - Common Stock,S,N,E,100.0,N,N
2765,58358212.0,58358212.0,125280000.0,251809000.0,125280000.0,131309000.0,203605000.0,129037000.0,131309000.0,324486000.0,453523000.0,FRHC,2020-03-31,FRHC,Freedom Holding Corp. - Common Stock,S,N,E,100.0,N,N
2766,21221960.0,21221960.0,127784000.0,305911000.0,127784000.0,155239000.0,305911000.0,155239000.0,155239000.0,1434473000.0,1589712000.0,RVSB,2023-03-31,RVSB,Riverview Bancorp Inc - Common Stock,Q,N,N,100.0,N,N
2767,22127396.0,22155636.0,129644000.0,184082000.0,129644000.0,157249000.0,184082000.0,157249000.0,157249000.0,1582847000.0,1740096000.0,RVSB,2022-03-31,RVSB,Riverview Bancorp Inc - Common Stock,Q,N,N,100.0,N,N
2768,22351235.0,22351235.0,123818000.0,178342000.0,123818000.0,151594000.0,178342000.0,151594000.0,151594000.0,1397564000.0,1549158000.0,RVSB,2021-03-31,RVSB,Riverview Bancorp Inc - Common Stock,Q,N,N,100.0,N,N
2769,22544285.0,22748385.0,120817000.0,175505000.0,120817000.0,148843000.0,175505000.0,148843000.0,148843000.0,1031965000.0,1180808000.0,RVSB,2020-03-31,RVSB,Riverview Bancorp Inc - Common Stock,Q,N,N,100.0,N,N
2770,34960672.0,34960672.0,459649000.0,1070242000.0,459649000.0,459649000.0,1070242000.0,459649000.0,459649000.0,666790000.0,1126439000.0,TRIN,2022-12-31,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100.0,N,N
2771,27229541.0,27229541.0,446533000.0,901881000.0,446533000.0,446533000.0,901881000.0,446533000.0,446533000.0,490585000.0,937118000.0,TRIN,2021-12-31,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100.0,N,N
2772,25308984.0,25308984.0,238748000.0,538496000.0,238748000.0,238748000.0,538496000.0,238748000.0,238748000.0,320960000.0,559708000.0,TRIN,2020-12-31,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100.0,N,N
2773,25308984.0,25308984.0,-524000.0,,-524000.0,-524000.0,,-524000.0,-524000.0,6726000.0,6202000.0,TRIN,2019-12-31,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100.0,N,N
2774,30088000.0,30088000.0,76001000.0,76001000.0,76001000.0,76001000.0,76001000.0,76001000.0,76001000.0,13434000.0,89435000.0,SRZN,2022-12-31,SRZN,"Surrozen, Inc. - Common Stock",S,N,D,100.0,N,N
2775,35034431.0,35034431.0,109700000.0,109700000.0,109700000.0,109700000.0,109700000.0,109700000.0,109700000.0,27474000.0,137174000.0,SRZN,2021-12-31,SRZN,"Surrozen, Inc. - Common Stock",S,N,D,100.0,N,N
2776,35027475.0,35027475.0,47293000.0,47293000.0,47293000.0,47293000.0,47293000.0,47293000.0,47293000.0,14767000.0,62060000.0,SRZN,2020-12-31,SRZN,"Surrozen, Inc. - Common Stock",S,N,D,100.0,N,N
2777,106609094.0,106609094.0,5790487000.0,6020404000.0,5790487000.0,5836055000.0,6020404000.0,5836055000.0,5836055000.0,2415173000.0,8251228000.0,FSLR,2022-12-31,FSLR,"First Solar, Inc. - Common Stock",Q,N,N,100.0,N,N
2778,106332315.0,106332315.0,5899580000.0,6199452000.0,5899580000.0,5959551000.0,6195556000.0,5959551000.0,5959551000.0,1454195000.0,7413746000.0,FSLR,2021-12-31,FSLR,"First Solar, Inc. - Common Stock",Q,N,N,100.0,N,N
2779,105980466.0,105980466.0,5450328000.0,5800159000.0,5450328000.0,5520928000.0,5758619000.0,5520928000.0,5520928000.0,1588003000.0,7108931000.0,FSLR,2020-12-31,FSLR,"First Solar, Inc. - Common Stock",Q,N,N,100.0,N,N
2780,105448921.0,105448921.0,5017762000.0,5568464000.0,5017762000.0,5096767000.0,5550954000.0,5096767000.0,5096767000.0,2418922000.0,7515689000.0,FSLR,2019-12-31,FSLR,"First Solar, Inc. - Common Stock",Q,N,N,100.0,N,N
2781,59211019.0,59211019.0,34765000.0,625436000.0,34765000.0,523135000.0,617803000.0,523135000.0,523135000.0,581311000.0,1104446000.0,FWRG,2022-12-31,FWRG,"First Watch Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2782,59048446.0,59048446.0,16210000.0,609720000.0,16210000.0,504429000.0,604182000.0,504429000.0,504429000.0,542488000.0,1046917000.0,FWRG,2021-12-31,FWRG,"First Watch Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2783,57629596.0,57629596.0,-168018000.0,610853000.0,-168015000.0,320863000.0,607266000.0,320866000.0,320866000.0,686646000.0,1007512000.0,FWRG,2020-12-31,FWRG,"First Watch Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2784,57629596.0,57629596.0,-159980000.0,583166000.0,-159980000.0,329797000.0,580194000.0,329797000.0,329797000.0,652283000.0,982080000.0,FWRG,2019-12-31,FWRG,"First Watch Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2785,55689627.0,55689627.0,691982000.0,816510000.0,691982000.0,694031000.0,816510000.0,694031000.0,694031000.0,7208969000.0,7903000000.0,TBBK,2022-12-31,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2786,57370563.0,57370563.0,650007000.0,804058000.0,650007000.0,652454000.0,804058000.0,652454000.0,652454000.0,6190785000.0,6843239000.0,TBBK,2021-12-31,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2787,57650629.0,57750629.0,578717000.0,733156000.0,578717000.0,581164000.0,733156000.0,581164000.0,581164000.0,5696269000.0,6277433000.0,TBBK,2020-12-31,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2788,56940521.0,57040521.0,482182000.0,538889000.0,482182000.0,484497000.0,538889000.0,484497000.0,484497000.0,5174073000.0,5658570000.0,TBBK,2019-12-31,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2789,109696178.0,109696178.0,-595929000.0,1356050000.0,-556015000.0,63953000.0,1182024000.0,103867000.0,103867000.0,1470337000.0,1574204000.0,RDFN,2022-12-31,RDFN,Redfin Corporation - Common Stock,Q,N,N,100.0,N,N
2790,106308767.0,106308767.0,-285459000.0,1779973000.0,-245591000.0,309852000.0,1563737000.0,349720000.0,349720000.0,1672252000.0,2021972000.0,RDFN,2021-12-31,RDFN,Redfin Corporation - Common Stock,Q,N,N,100.0,N,N
2791,103000594.0,103000594.0,579541000.0,1164285000.0,619364000.0,590557000.0,1118648000.0,630380000.0,630380000.0,730140000.0,1360520000.0,RDFN,2020-12-31,RDFN,Redfin Corporation - Common Stock,Q,N,N,100.0,N,N
2792,93001597.0,93001597.0,319942000.0,476908000.0,319942000.0,331446000.0,451162000.0,331446000.0,331446000.0,264767000.0,596213000.0,RDFN,2019-12-31,RDFN,Redfin Corporation - Common Stock,Q,N,N,100.0,N,N
2793,224200000.0,224200000.0,255534000.0,302714000.0,255534000.0,255567000.0,259660000.0,255567000.0,255567000.0,87531000.0,343098000.0,BITF,2022-12-31,BITF,Bitfarms Ltd. - Common Stock,G,N,N,100.0,N,N
2794,194805893.0,194805893.0,403946000.0,493751000.0,403946000.0,422582000.0,423492000.0,422582000.0,422582000.0,120005000.0,542587000.0,BITF,2021-12-31,BITF,Bitfarms Ltd. - Common Stock,G,N,N,100.0,N,N
2795,88939359.0,88939359.0,15070000.0,32792000.0,15070000.0,15447000.0,15621000.0,15447000.0,15447000.0,36257000.0,51704000.0,BITF,2020-12-31,BITF,Bitfarms Ltd. - Common Stock,G,N,N,100.0,N,N
2796,83620630.0,83620630.0,27413000.0,43811000.0,27413000.0,28088000.0,42937000.0,28088000.0,28088000.0,24768000.0,52856000.0,BITF,2019-12-31,BITF,Bitfarms Ltd. - Common Stock,G,N,N,100.0,N,N
2797,166586000.0,166586000.0,102984000.0,353858000.0,102984000.0,353858000.0,353858000.0,353858000.0,353858000.0,251573000.0,605431000.0,VMEO,2022-12-31,VMEO,"Vimeo, Inc. - Common Stock",Q,N,N,100.0,N,N
2798,166107000.0,166107000.0,117001000.0,370595000.0,117001000.0,370595000.0,370595000.0,370595000.0,370595000.0,278766000.0,649361000.0,VMEO,2021-12-31,VMEO,"Vimeo, Inc. - Common Stock",Q,N,N,100.0,N,N
2799,164251550.0,164251550.0,-145111000.0,179645000.0,-145111000.0,85080000.0,135080000.0,85080000.0,85080000.0,285999000.0,371079000.0,VMEO,2020-12-31,VMEO,"Vimeo, Inc. - Common Stock",Q,N,N,100.0,N,N
2800,164251550.0,164251550.0,-221339000.0,121092000.0,-221339000.0,23633000.0,61339000.0,23633000.0,23633000.0,247867000.0,271500000.0,VMEO,2019-12-31,VMEO,"Vimeo, Inc. - Common Stock",Q,N,N,100.0,N,N
2801,34140197.0,38728829.0,107242000.0,139334000.0,107242000.0,139334000.0,139334000.0,139334000.0,139334000.0,56615000.0,195949000.0,AMSWA,2023-04-30,AMSWA,"American Software, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2802,33638650.0,38227282.0,105355000.0,132976000.0,105355000.0,132976000.0,132976000.0,132976000.0,132976000.0,59859000.0,192835000.0,AMSWA,2022-04-30,AMSWA,"American Software, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2803,32862521.0,37451153.0,91376000.0,122391000.0,91376000.0,122391000.0,122391000.0,122391000.0,122391000.0,54766000.0,177157000.0,AMSWA,2021-04-30,AMSWA,"American Software, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2804,32233604.0,36822236.0,84515000.0,119422000.0,84515000.0,119897000.0,119897000.0,119897000.0,119897000.0,51396000.0,171293000.0,AMSWA,2020-04-30,AMSWA,"American Software, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2805,55409807.0,55409807.0,28870723.0,33042458.0,28870723.0,28870723.0,32932458.0,27412665.0,28870723.0,59221719.0,86634384.0,LGHL,2022-12-31,LGHL,Lion Group Holding Ltd. - American Depositary Share,S,N,N,100.0,N,N
2806,39521065.0,39521065.0,51074051.0,51184051.0,55003257.0,51074051.0,55003257.0,54242582.0,55003257.0,94674249.0,148916831.0,LGHL,2021-12-31,LGHL,Lion Group Holding Ltd. - American Depositary Share,S,N,N,100.0,N,N
2807,19470649.0,19470649.0,10684971.0,11881610.0,10684971.0,10771699.0,11587705.0,10771699.0,10771699.0,12134370.0,22906069.0,LGHL,2020-12-31,LGHL,Lion Group Holding Ltd. - American Depositary Share,S,N,N,100.0,N,N
2808,17399176.0,17399176.0,7122921.0,8731870.0,7122921.0,7190885.0,7190885.0,7190885.0,7190885.0,6227463.0,13418348.0,LGHL,2019-12-31,LGHL,Lion Group Holding Ltd. - American Depositary Share,S,N,N,100.0,N,N
2809,28179423.0,28179423.0,82329000.0,121861000.0,82329000.0,99885000.0,121861000.0,99885000.0,99885000.0,52376000.0,152261000.0,TKNO,2022-12-31,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100.0,N,N
2810,28012017.0,28012017.0,107886000.0,155073000.0,107886000.0,143203000.0,155073000.0,143203000.0,143203000.0,23308000.0,166511000.0,TKNO,2021-12-31,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100.0,N,N
2811,28011917.0,28011917.0,-19698000.0,16767000.0,-19698000.0,16767000.0,16767000.0,16767000.0,16767000.0,46144000.0,62911000.0,TKNO,2020-12-31,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100.0,N,N
2812,26111917.0,26111917.0,-24702000.0,12955000.0,-24702000.0,12910000.0,12910000.0,12910000.0,12910000.0,45600000.0,58510000.0,TKNO,2019-12-31,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100.0,N,N
2813,12128843.0,12128843.0,16653000.0,16653000.0,16653000.0,16653000.0,16653000.0,16653000.0,16653000.0,7393000.0,24046000.0,IMNM,2022-12-31,IMNM,"Immunome, Inc. - Common Stock",S,N,N,100.0,N,N
2814,12110373.0,12110373.0,48185000.0,48185000.0,48185000.0,48185000.0,48185000.0,48185000.0,48185000.0,9740000.0,57925000.0,IMNM,2021-12-31,IMNM,"Immunome, Inc. - Common Stock",S,N,N,100.0,N,N
2815,10634245.0,10634245.0,41345000.0,41958000.0,41345000.0,41345000.0,41479000.0,41345000.0,41345000.0,3180000.0,44525000.0,IMNM,2020-12-31,IMNM,"Immunome, Inc. - Common Stock",S,N,N,100.0,N,N
2816,10032577.0,10032577.0,-35630000.0,-35305000.0,-35630000.0,-35630000.0,-35517000.0,-35630000.0,-35630000.0,40690000.0,5060000.0,IMNM,2019-12-31,IMNM,"Immunome, Inc. - Common Stock",S,N,N,100.0,N,N
2817,52500000.0,52500000.0,211250000.0,230706000.0,211250000.0,211858000.0,227358000.0,257682000.0,211858000.0,95987000.0,353669000.0,UCAR,2021-12-31,UCAR,U Power Limited - Ordinary Shares,S,N,E,100.0,N,N
2818,52500000.0,52500000.0,239145000.0,262191000.0,239145000.0,239191000.0,246191000.0,290076000.0,239191000.0,38631000.0,328707000.0,UCAR,2020-12-31,UCAR,U Power Limited - Ordinary Shares,S,N,E,100.0,N,N
2819,2497441.0,2497441.0,39142000.0,57830000.0,39142000.0,39142000.0,51163000.0,39142000.0,39142000.0,48136000.0,87278000.0,SGTX,2022-12-31,SGTX,"Sigilon Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
2820,2489222.0,2489222.0,77160000.0,97238000.0,77160000.0,77160000.0,95571000.0,77160000.0,77160000.0,67209000.0,144369000.0,SGTX,2021-12-31,SGTX,"Sigilon Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
2821,2420383.0,2420383.0,146156000.0,165963000.0,146156000.0,146156000.0,165963000.0,146156000.0,146156000.0,78894000.0,225050000.0,SGTX,2020-12-31,SGTX,"Sigilon Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
